id;sensor_id;time;m3
141679;2;2019-10-23 03:00:00;0.0000
141682;41;2019-10-23 03:00:00;0.0000
141685;35;2019-10-23 04:00:00;0.2405
141689;222;2019-10-23 04:00:00;0.2095
141692;2;2019-10-23 04:00:00;0.0000
141695;41;2019-10-23 04:00:00;0.0020
141698;35;2019-10-23 05:00:00;0.3050
141702;222;2019-10-23 05:00:00;0.2940
141705;2;2019-10-23 05:00:00;0.0372
141708;41;2019-10-23 05:00:00;0.0015
141711;35;2019-10-23 06:00:00;0.2545
141715;222;2019-10-23 06:00:00;0.2840
141718;2;2019-10-23 06:00:00;0.0000
141721;41;2019-10-23 06:00:00;0.0020
141724;35;2019-10-23 07:00:00;0.2155
141728;222;2019-10-23 07:00:00;0.2045
141731;2;2019-10-23 07:00:00;0.0026
141734;41;2019-10-23 07:00:00;0.0035
141737;35;2019-10-23 08:00:00;0.1905
141741;222;2019-10-23 08:00:00;0.1890
141744;2;2019-10-23 08:00:00;0.0012
141747;41;2019-10-23 08:00:00;0.0035
141750;35;2019-10-23 09:00:00;0.2050
141754;222;2019-10-23 09:00:00;0.1800
141757;2;2019-10-23 09:00:00;0.0046
141760;41;2019-10-23 09:00:00;0.0000
141763;35;2019-10-23 10:00:00;0.1735
141767;222;2019-10-23 10:00:00;0.2225
141770;2;2019-10-23 10:00:00;0.0044
141773;41;2019-10-23 10:00:00;0.0130
141776;35;2019-10-23 11:00:00;0.2005
141780;222;2019-10-23 11:00:00;0.1910
141783;2;2019-10-23 11:00:00;0.0090
141786;41;2019-10-23 11:00:00;0.0000
141789;35;2019-10-23 12:00:00;0.2210
141793;222;2019-10-23 12:00:00;0.2870
141796;2;2019-10-23 12:00:00;0.0086
141799;41;2019-10-23 12:00:00;0.0065
141802;35;2019-10-23 13:00:00;0.2565
141806;222;2019-10-23 13:00:00;0.2365
141809;2;2019-10-23 13:00:00;0.0000
141812;41;2019-10-23 13:00:00;0.0070
141815;35;2019-10-23 14:00:00;0.2400
141819;222;2019-10-23 14:00:00;0.2025
141822;2;2019-10-23 14:00:00;0.0008
141825;41;2019-10-23 14:00:00;0.0000
141828;35;2019-10-23 15:00:00;0.2225
141832;222;2019-10-23 15:00:00;0.2240
141835;2;2019-10-23 15:00:00;0.0024
141838;41;2019-10-23 15:00:00;0.0160
141841;35;2019-10-23 16:00:00;0.2255
141845;222;2019-10-23 16:00:00;0.1410
141848;2;2019-10-23 16:00:00;0.0002
141851;41;2019-10-23 16:00:00;0.0040
141854;35;2019-10-23 17:00:00;0.2380
141858;222;2019-10-23 17:00:00;0.1460
141861;2;2019-10-23 17:00:00;0.0006
141864;41;2019-10-23 17:00:00;0.0000
141867;35;2019-10-23 18:00:00;0.2720
141871;222;2019-10-23 18:00:00;0.1785
141874;2;2019-10-23 18:00:00;0.0118
141877;41;2019-10-23 18:00:00;0.0040
141880;35;2019-10-23 19:00:00;0.1965
141884;222;2019-10-23 19:00:00;0.2405
141887;2;2019-10-23 19:00:00;0.0048
141890;41;2019-10-23 19:00:00;0.0110
141893;35;2019-10-23 20:00:00;0.1505
141897;222;2019-10-23 20:00:00;0.2795
141900;2;2019-10-23 20:00:00;0.0004
141903;41;2019-10-23 20:00:00;0.0040
141906;35;2019-10-23 21:00:00;0.2505
141910;222;2019-10-23 21:00:00;0.2415
141913;2;2019-10-23 21:00:00;0.0004
141916;41;2019-10-23 21:00:00;0.0050
141919;35;2019-10-23 22:00:00;0.2145
141923;222;2019-10-23 22:00:00;0.2670
141926;2;2019-10-23 22:00:00;0.0000
141929;41;2019-10-23 22:00:00;0.0000
141932;35;2019-10-23 23:00:00;0.2495
141936;222;2019-10-23 23:00:00;0.2525
141939;2;2019-10-23 23:00:00;0.0000
141942;41;2019-10-23 23:00:00;0.0010
141945;35;2019-10-24 00:00:00;0.2525
141949;222;2019-10-24 00:00:00;0.1840
141952;2;2019-10-24 00:00:00;0.0000
141955;41;2019-10-24 00:00:00;0.0000
141958;35;2019-10-24 01:00:00;0.1695
141962;222;2019-10-24 01:00:00;0.2590
141965;2;2019-10-24 01:00:00;0.0000
141968;41;2019-10-24 01:00:00;0.0000
141971;35;2019-10-24 02:00:00;0.2285
141975;222;2019-10-24 02:00:00;0.2685
141978;2;2019-10-24 02:00:00;0.0000
141981;41;2019-10-24 02:00:00;0.0000
141984;35;2019-10-24 03:00:00;0.2400
141988;222;2019-10-24 03:00:00;0.1740
141991;2;2019-10-24 03:00:00;0.0000
141994;41;2019-10-24 03:00:00;0.0000
141997;35;2019-10-24 04:00:00;0.2425
142001;222;2019-10-24 04:00:00;0.1790
142004;2;2019-10-24 04:00:00;0.0148
142007;41;2019-10-24 04:00:00;0.0040
142010;35;2019-10-24 05:00:00;0.2475
142014;222;2019-10-24 05:00:00;0.2115
142017;2;2019-10-24 05:00:00;0.0034
142020;41;2019-10-24 05:00:00;0.0175
142023;35;2019-10-24 06:00:00;0.2755
142027;222;2019-10-24 06:00:00;0.2210
142030;2;2019-10-24 06:00:00;0.0002
142033;41;2019-10-24 06:00:00;0.0000
142036;35;2019-10-24 07:00:00;0.2365
142040;222;2019-10-24 07:00:00;0.1950
142043;2;2019-10-24 07:00:00;0.0000
142046;41;2019-10-24 07:00:00;0.0000
142049;35;2019-10-24 08:00:00;0.2650
142053;222;2019-10-24 08:00:00;0.2675
142056;2;2019-10-24 08:00:00;0.0000
142059;41;2019-10-24 08:00:00;0.0000
142062;35;2019-10-24 09:00:00;0.1900
142066;222;2019-10-24 09:00:00;0.1460
142069;2;2019-10-24 09:00:00;0.0000
142072;41;2019-10-24 09:00:00;0.0000
142075;35;2019-10-24 10:00:00;0.1670
142079;222;2019-10-24 10:00:00;0.2895
142082;2;2019-10-24 10:00:00;0.0000
142085;41;2019-10-24 10:00:00;0.0000
142088;35;2019-10-24 11:00:00;0.2860
142092;222;2019-10-24 11:00:00;0.1720
142095;2;2019-10-24 11:00:00;0.0000
142098;41;2019-10-24 11:00:00;0.0000
142101;35;2019-10-24 12:00:00;0.1805
142105;222;2019-10-24 12:00:00;0.2160
142108;2;2019-10-24 12:00:00;0.0000
142111;41;2019-10-24 12:00:00;0.0000
142114;35;2019-10-24 13:00:00;0.1835
142118;222;2019-10-24 13:00:00;0.1950
142121;2;2019-10-24 13:00:00;0.0008
142124;41;2019-10-24 13:00:00;0.0040
142127;35;2019-10-24 14:00:00;0.2820
142131;222;2019-10-24 14:00:00;0.2190
142134;2;2019-10-24 14:00:00;0.0002
142137;41;2019-10-24 14:00:00;0.0000
142140;35;2019-10-24 15:00:00;0.1750
142144;222;2019-10-24 15:00:00;0.1495
142147;2;2019-10-24 15:00:00;0.0008
142150;41;2019-10-24 15:00:00;0.0100
142153;35;2019-10-24 16:00:00;0.2090
142157;222;2019-10-24 16:00:00;0.1065
142160;2;2019-10-24 16:00:00;0.0010
142163;41;2019-10-24 16:00:00;0.0040
142166;35;2019-10-24 17:00:00;0.2740
142170;222;2019-10-24 17:00:00;0.1650
142173;2;2019-10-24 17:00:00;0.0030
142176;41;2019-10-24 17:00:00;0.0135
142179;35;2019-10-24 18:00:00;0.2865
142183;222;2019-10-24 18:00:00;0.2560
142186;2;2019-10-24 18:00:00;0.0020
142189;41;2019-10-24 18:00:00;0.0100
142192;35;2019-10-24 19:00:00;0.2030
142196;222;2019-10-24 19:00:00;0.2910
142199;2;2019-10-24 19:00:00;0.0106
142202;41;2019-10-24 19:00:00;0.0075
142205;35;2019-10-24 20:00:00;0.2355
142209;222;2019-10-24 20:00:00;0.3035
142212;2;2019-10-24 20:00:00;0.0000
142215;41;2019-10-24 20:00:00;0.0060
142218;35;2019-10-24 21:00:00;0.1790
142222;222;2019-10-24 21:00:00;0.1745
142225;2;2019-10-24 21:00:00;0.0004
142228;41;2019-10-24 21:00:00;0.0020
142231;35;2019-10-24 22:00:00;0.1610
142235;222;2019-10-24 22:00:00;0.2365
142238;2;2019-10-24 22:00:00;0.0000
142241;41;2019-10-24 22:00:00;0.0000
142244;35;2019-10-24 23:00:00;0.1610
142248;222;2019-10-24 23:00:00;0.2350
142251;2;2019-10-24 23:00:00;0.0000
142254;41;2019-10-24 23:00:00;0.0000
142257;35;2019-10-25 00:00:00;0.1985
142261;222;2019-10-25 00:00:00;0.2405
142264;2;2019-10-25 00:00:00;0.0000
142267;41;2019-10-25 00:00:00;0.0000
142270;35;2019-10-25 01:00:00;0.1720
142274;222;2019-10-25 01:00:00;0.2140
142277;2;2019-10-25 01:00:00;0.0002
142280;41;2019-10-25 01:00:00;0.0020
142283;35;2019-10-25 02:00:00;0.2715
142287;222;2019-10-25 02:00:00;0.1930
142290;2;2019-10-25 02:00:00;0.0000
142293;41;2019-10-25 02:00:00;0.0000
142296;35;2019-10-25 03:00:00;0.2465
142300;222;2019-10-25 03:00:00;0.2870
142303;2;2019-10-25 03:00:00;0.0000
142306;41;2019-10-25 03:00:00;0.0000
142309;35;2019-10-25 04:00:00;0.2140
142313;222;2019-10-25 04:00:00;0.2035
142316;2;2019-10-25 04:00:00;0.0164
142319;41;2019-10-25 04:00:00;0.0020
142322;35;2019-10-25 05:00:00;0.2335
142326;222;2019-10-25 05:00:00;0.3065
142329;2;2019-10-25 05:00:00;0.0164
142332;41;2019-10-25 05:00:00;0.0125
142335;35;2019-10-25 06:00:00;0.2505
142339;222;2019-10-25 06:00:00;0.1120
142342;2;2019-10-25 06:00:00;0.0006
142345;41;2019-10-25 06:00:00;0.0000
142348;35;2019-10-25 07:00:00;0.1945
142352;222;2019-10-25 07:00:00;0.2425
142355;2;2019-10-25 07:00:00;0.0000
142358;41;2019-10-25 07:00:00;0.0000
142361;35;2019-10-25 08:00:00;0.1730
142365;222;2019-10-25 08:00:00;0.2540
142368;2;2019-10-25 08:00:00;0.0000
142371;41;2019-10-25 08:00:00;0.0000
142374;35;2019-10-25 09:00:00;0.2165
142378;222;2019-10-25 09:00:00;0.1965
142381;2;2019-10-25 09:00:00;0.0000
142384;41;2019-10-25 09:00:00;0.0000
142387;35;2019-10-25 10:00:00;0.2365
142391;222;2019-10-25 10:00:00;0.2625
142394;2;2019-10-25 10:00:00;0.0000
142397;41;2019-10-25 10:00:00;0.0000
142401;35;2019-10-25 11:00:00;0.2015
142404;2;2019-10-25 11:00:00;0.0000
142405;222;2019-10-25 11:00:00;0.2305
142407;41;2019-10-25 11:00:00;0.0000
142413;35;2019-10-25 12:00:00;0.2495
142418;222;2019-10-25 12:00:00;0.1660
142422;2;2019-10-25 12:00:00;0.0000
142426;41;2019-10-25 12:00:00;0.0000
142429;35;2019-10-25 13:00:00;0.2545
142434;222;2019-10-25 13:00:00;0.1970
142438;2;2019-10-25 13:00:00;0.0002
142442;41;2019-10-25 13:00:00;0.0000
142445;35;2019-10-25 14:00:00;0.0860
142450;222;2019-10-25 14:00:00;0.2440
142454;2;2019-10-25 14:00:00;0.0008
142458;41;2019-10-25 14:00:00;0.0040
142461;35;2019-10-25 15:00:00;0.2255
142466;222;2019-10-25 15:00:00;0.2485
142470;2;2019-10-25 15:00:00;0.0022
142474;41;2019-10-25 15:00:00;0.0090
142477;35;2019-10-25 16:00:00;0.2060
142482;222;2019-10-25 16:00:00;0.2435
142486;2;2019-10-25 16:00:00;0.0060
142490;41;2019-10-25 16:00:00;0.0030
142493;35;2019-10-25 17:00:00;0.1470
142498;222;2019-10-25 17:00:00;0.1945
142502;2;2019-10-25 17:00:00;0.0000
142506;41;2019-10-25 17:00:00;0.0040
142509;35;2019-10-25 18:00:00;0.2755
142514;222;2019-10-25 18:00:00;0.2310
142518;2;2019-10-25 18:00:00;0.0048
142522;41;2019-10-25 18:00:00;0.0000
142525;35;2019-10-25 19:00:00;0.1980
142530;222;2019-10-25 19:00:00;0.2000
142534;2;2019-10-25 19:00:00;0.0002
142538;41;2019-10-25 19:00:00;0.0060
142541;35;2019-10-25 20:00:00;0.2285
142546;222;2019-10-25 20:00:00;0.2825
142550;2;2019-10-25 20:00:00;0.0000
142554;41;2019-10-25 20:00:00;0.0020
142557;35;2019-10-25 21:00:00;0.2375
142562;222;2019-10-25 21:00:00;0.1385
142566;2;2019-10-25 21:00:00;0.0010
142570;41;2019-10-25 21:00:00;0.0050
142573;35;2019-10-25 22:00:00;0.1665
142578;222;2019-10-25 22:00:00;0.2650
142582;2;2019-10-25 22:00:00;0.0000
142586;41;2019-10-25 22:00:00;0.0000
142589;35;2019-10-25 23:00:00;0.2530
142594;222;2019-10-25 23:00:00;0.2215
142598;2;2019-10-25 23:00:00;0.0000
142602;41;2019-10-25 23:00:00;0.0035
142605;35;2019-10-26 00:00:00;0.1590
142610;222;2019-10-26 00:00:00;0.2480
142614;2;2019-10-26 00:00:00;0.0000
142618;41;2019-10-26 00:00:00;0.0000
142621;35;2019-10-26 01:00:00;0.3200
142626;222;2019-10-26 01:00:00;0.1585
142630;2;2019-10-26 01:00:00;0.0000
142634;41;2019-10-26 01:00:00;0.0000
142637;35;2019-10-26 02:00:00;0.3070
142642;222;2019-10-26 02:00:00;0.2150
142646;2;2019-10-26 02:00:00;0.0000
142650;41;2019-10-26 02:00:00;0.0000
142653;35;2019-10-26 03:00:00;0.2530
142658;222;2019-10-26 03:00:00;0.2555
142662;2;2019-10-26 03:00:00;0.0000
142666;41;2019-10-26 03:00:00;0.0065
142669;35;2019-10-26 04:00:00;0.2035
142674;222;2019-10-26 04:00:00;0.1785
142678;2;2019-10-26 04:00:00;0.0000
142682;41;2019-10-26 04:00:00;0.0000
142685;35;2019-10-26 05:00:00;0.2445
142690;222;2019-10-26 05:00:00;0.2385
142694;2;2019-10-26 05:00:00;0.0000
142698;41;2019-10-26 05:00:00;0.0000
142701;35;2019-10-26 06:00:00;0.1875
142706;222;2019-10-26 06:00:00;0.2655
142710;2;2019-10-26 06:00:00;0.0004
142714;41;2019-10-26 06:00:00;0.0090
142717;35;2019-10-26 07:00:00;0.2610
142722;222;2019-10-26 07:00:00;0.2565
142726;2;2019-10-26 07:00:00;0.0118
142730;41;2019-10-26 07:00:00;0.0000
142733;35;2019-10-26 08:00:00;0.2165
142738;222;2019-10-26 08:00:00;0.2190
142742;2;2019-10-26 08:00:00;0.0002
142746;41;2019-10-26 08:00:00;0.0070
142749;35;2019-10-26 09:00:00;0.3155
142754;222;2019-10-26 09:00:00;0.1380
142758;2;2019-10-26 09:00:00;0.0024
142762;41;2019-10-26 09:00:00;0.0080
142765;35;2019-10-26 10:00:00;0.2420
142770;222;2019-10-26 10:00:00;0.3015
142774;2;2019-10-26 10:00:00;0.0074
142778;41;2019-10-26 10:00:00;0.0040
142781;35;2019-10-26 11:00:00;0.2795
142786;222;2019-10-26 11:00:00;0.2005
142790;2;2019-10-26 11:00:00;0.0054
142794;41;2019-10-26 11:00:00;0.0065
142797;35;2019-10-26 12:00:00;0.2030
142802;222;2019-10-26 12:00:00;0.2825
142806;2;2019-10-26 12:00:00;0.0024
142810;41;2019-10-26 12:00:00;0.0290
142813;35;2019-10-26 13:00:00;0.1910
142818;222;2019-10-26 13:00:00;0.3275
142822;2;2019-10-26 13:00:00;0.0488
142826;41;2019-10-26 13:00:00;0.0135
142829;35;2019-10-26 14:00:00;0.1460
142834;222;2019-10-26 14:00:00;0.2665
142838;2;2019-10-26 14:00:00;0.0036
142842;41;2019-10-26 14:00:00;0.0045
142845;35;2019-10-26 15:00:00;0.1775
142850;222;2019-10-26 15:00:00;0.1590
142854;2;2019-10-26 15:00:00;0.0130
142858;41;2019-10-26 15:00:00;0.0000
142861;35;2019-10-26 16:00:00;0.2425
142866;222;2019-10-26 16:00:00;0.2035
142870;2;2019-10-26 16:00:00;0.0006
142874;41;2019-10-26 16:00:00;0.0085
142877;35;2019-10-26 17:00:00;0.2395
142882;222;2019-10-26 17:00:00;0.2910
142886;2;2019-10-26 17:00:00;0.0006
142890;41;2019-10-26 17:00:00;0.0130
142893;35;2019-10-26 18:00:00;0.2570
142898;222;2019-10-26 18:00:00;0.2305
142902;2;2019-10-26 18:00:00;0.0080
142906;41;2019-10-26 18:00:00;0.0065
142909;35;2019-10-26 19:00:00;0.1575
142914;222;2019-10-26 19:00:00;0.2305
142918;2;2019-10-26 19:00:00;0.0330
142922;41;2019-10-26 19:00:00;0.0025
142925;35;2019-10-26 20:00:00;0.1935
142930;222;2019-10-26 20:00:00;0.2320
142934;2;2019-10-26 20:00:00;0.0010
142938;41;2019-10-26 20:00:00;0.0000
142941;35;2019-10-26 21:00:00;0.2620
142946;222;2019-10-26 21:00:00;0.2095
142950;2;2019-10-26 21:00:00;0.0000
142954;41;2019-10-26 21:00:00;0.0020
142957;35;2019-10-26 22:00:00;0.2130
142962;222;2019-10-26 22:00:00;0.2075
142966;2;2019-10-26 22:00:00;0.0002
142970;41;2019-10-26 22:00:00;0.0050
142973;35;2019-10-27 00:00:00;0.2270
142978;222;2019-10-27 00:00:00;0.1830
142982;2;2019-10-26 23:00:00;0.0000
142986;41;2019-10-26 23:00:00;0.0000
142999;2;2019-10-27 00:00:00;0.0000
143003;41;2019-10-27 00:00:00;0.0000
143007;35;2019-10-27 01:00:00;0.2300
143013;222;2019-10-27 01:00:00;0.2680
143018;2;2019-10-27 01:00:00;0.0000
143022;41;2019-10-27 01:00:00;0.0000
143026;35;2019-10-27 02:00:00;0.1505
143032;222;2019-10-27 02:00:00;0.1990
143037;2;2019-10-27 02:00:00;0.0000
143041;41;2019-10-27 02:00:00;0.0000
143045;35;2019-10-27 03:00:00;0.1935
143051;222;2019-10-27 03:00:00;0.2030
143056;2;2019-10-27 03:00:00;0.0000
143060;41;2019-10-27 03:00:00;0.0030
143064;35;2019-10-27 04:00:00;0.2650
143070;222;2019-10-27 04:00:00;0.2720
143075;2;2019-10-27 04:00:00;0.0000
143079;41;2019-10-27 04:00:00;0.0000
143083;35;2019-10-27 05:00:00;0.2385
143089;222;2019-10-27 05:00:00;0.2290
143094;2;2019-10-27 05:00:00;0.0002
143098;41;2019-10-27 05:00:00;0.0135
143102;35;2019-10-27 06:00:00;0.1560
143108;222;2019-10-27 06:00:00;0.1785
143113;2;2019-10-27 06:00:00;0.0000
143117;41;2019-10-27 06:00:00;0.0000
143121;35;2019-10-27 07:00:00;0.1810
143127;222;2019-10-27 07:00:00;0.1765
143132;2;2019-10-27 07:00:00;0.0022
143136;41;2019-10-27 07:00:00;0.0105
143140;35;2019-10-27 08:00:00;0.2525
143146;222;2019-10-27 08:00:00;0.2765
143151;2;2019-10-27 08:00:00;0.0004
143155;41;2019-10-27 08:00:00;0.0060
143159;35;2019-10-27 09:00:00;0.2490
143165;222;2019-10-27 09:00:00;0.2655
143170;2;2019-10-27 09:00:00;0.0176
143174;41;2019-10-27 09:00:00;0.0125
143178;35;2019-10-27 10:00:00;0.2335
143184;222;2019-10-27 10:00:00;0.2305
143189;2;2019-10-27 10:00:00;0.0806
143193;41;2019-10-27 10:00:00;0.0145
143197;35;2019-10-27 11:00:00;0.2110
143203;222;2019-10-27 11:00:00;0.2430
143208;2;2019-10-27 11:00:00;0.0136
143212;41;2019-10-27 11:00:00;0.0000
143216;35;2019-10-27 12:00:00;0.1220
143222;222;2019-10-27 12:00:00;0.2050
143227;2;2019-10-27 12:00:00;0.0166
143231;41;2019-10-27 12:00:00;0.0050
143235;35;2019-10-27 13:00:00;0.1445
143241;222;2019-10-27 13:00:00;0.2355
143246;2;2019-10-27 13:00:00;0.0004
143250;41;2019-10-27 13:00:00;0.0215
143254;35;2019-10-27 14:00:00;0.2000
143260;222;2019-10-27 14:00:00;0.1890
143265;2;2019-10-27 14:00:00;0.0000
143269;41;2019-10-27 14:00:00;0.0000
143273;35;2019-10-27 15:00:00;0.2175
143279;222;2019-10-27 15:00:00;0.2535
143284;2;2019-10-27 15:00:00;0.0000
143288;41;2019-10-27 15:00:00;0.0000
143292;35;2019-10-27 16:00:00;0.2045
143298;222;2019-10-27 16:00:00;0.2650
143303;2;2019-10-27 16:00:00;0.0010
143307;41;2019-10-27 16:00:00;0.0010
143311;35;2019-10-27 17:00:00;0.1700
143317;222;2019-10-27 17:00:00;0.1660
143322;2;2019-10-27 17:00:00;0.0006
143326;41;2019-10-27 17:00:00;0.0035
143331;2;2019-10-27 18:00:00;0.0102
143335;41;2019-10-27 18:00:00;0.0040
143339;35;2019-10-27 19:00:00;0.1690
143345;222;2019-10-27 19:00:00;0.2750
143350;2;2019-10-27 19:00:00;0.0008
143354;41;2019-10-27 19:00:00;0.0030
143358;35;2019-10-27 20:00:00;0.1410
143364;222;2019-10-27 20:00:00;0.1625
143369;2;2019-10-27 20:00:00;0.0000
143373;41;2019-10-27 20:00:00;0.0025
143377;35;2019-10-27 21:00:00;0.2415
143383;222;2019-10-27 21:00:00;0.2210
143388;2;2019-10-27 21:00:00;0.0010
143392;41;2019-10-27 21:00:00;0.0090
143396;35;2019-10-27 22:00:00;0.1470
143402;222;2019-10-27 22:00:00;0.2060
143407;2;2019-10-27 22:00:00;0.0000
143411;41;2019-10-27 22:00:00;0.0020
143415;35;2019-10-27 23:00:00;0.2135
143421;222;2019-10-27 23:00:00;0.1550
143426;2;2019-10-27 23:00:00;0.0000
143430;41;2019-10-27 23:00:00;0.0025
143434;35;2019-10-28 00:00:00;0.2645
143440;222;2019-10-28 00:00:00;0.2230
143445;2;2019-10-28 00:00:00;0.0000
143449;41;2019-10-28 00:00:00;0.0000
143453;35;2019-10-28 01:00:00;0.2855
143459;222;2019-10-28 01:00:00;0.3250
143464;2;2019-10-28 01:00:00;0.0000
143468;41;2019-10-28 01:00:00;0.0020
143472;35;2019-10-28 02:00:00;0.1450
143478;222;2019-10-28 02:00:00;0.2250
143483;2;2019-10-28 02:00:00;0.0000
143487;41;2019-10-28 02:00:00;0.0000
143491;35;2019-10-28 03:00:00;0.1905
143497;222;2019-10-28 03:00:00;0.2880
143502;2;2019-10-28 03:00:00;0.0000
143506;41;2019-10-28 03:00:00;0.0000
143510;35;2019-10-28 04:00:00;0.2865
143516;222;2019-10-28 04:00:00;0.2935
143521;2;2019-10-28 04:00:00;0.0000
143525;41;2019-10-28 04:00:00;0.0000
143529;35;2019-10-28 05:00:00;0.2245
143535;222;2019-10-28 05:00:00;0.2775
143540;2;2019-10-28 05:00:00;0.0000
143544;41;2019-10-28 05:00:00;0.0020
143548;35;2019-10-28 06:00:00;0.2670
143554;222;2019-10-28 06:00:00;0.2325
143559;2;2019-10-28 06:00:00;0.0114
143563;41;2019-10-28 06:00:00;0.0050
143567;35;2019-10-28 07:00:00;0.1120
143573;222;2019-10-28 07:00:00;0.1575
143578;2;2019-10-28 07:00:00;0.0028
143582;41;2019-10-28 07:00:00;0.0000
143586;35;2019-10-28 08:00:00;0.1525
143592;222;2019-10-28 08:00:00;0.2775
143597;2;2019-10-28 08:00:00;0.0164
143601;41;2019-10-28 08:00:00;0.0040
143605;35;2019-10-28 09:00:00;0.2500
143611;222;2019-10-28 09:00:00;0.1560
143616;2;2019-10-28 09:00:00;0.0000
143620;41;2019-10-28 09:00:00;0.0000
143624;35;2019-10-28 10:00:00;0.2460
143630;222;2019-10-28 10:00:00;0.2065
143635;2;2019-10-28 10:00:00;0.0018
143639;41;2019-10-28 10:00:00;0.0060
143643;35;2019-10-28 11:00:00;0.2180
143649;222;2019-10-28 11:00:00;0.2075
143654;2;2019-10-28 11:00:00;0.0142
143658;41;2019-10-28 11:00:00;0.0000
143662;35;2019-10-28 12:00:00;0.2810
143668;222;2019-10-28 12:00:00;0.2165
143673;2;2019-10-28 12:00:00;0.0096
143677;41;2019-10-28 12:00:00;0.0150
143681;35;2019-10-28 13:00:00;0.1815
143687;222;2019-10-28 13:00:00;0.2570
143692;2;2019-10-28 13:00:00;0.0040
143696;41;2019-10-28 13:00:00;0.0300
143700;35;2019-10-28 14:00:00;0.2205
143706;222;2019-10-28 14:00:00;0.2385
143711;2;2019-10-28 14:00:00;0.0196
143715;41;2019-10-28 14:00:00;0.0045
143719;35;2019-10-28 15:00:00;0.2110
143725;222;2019-10-28 15:00:00;0.2590
143730;2;2019-10-28 15:00:00;0.0000
143734;41;2019-10-28 15:00:00;0.0040
143738;35;2019-10-28 16:00:00;0.2760
143744;222;2019-10-28 16:00:00;0.2720
143749;2;2019-10-28 16:00:00;0.0000
143753;41;2019-10-28 16:00:00;0.0000
143757;35;2019-10-28 17:00:00;0.2285
143763;222;2019-10-28 17:00:00;0.2280
143768;2;2019-10-28 17:00:00;0.0004
143772;41;2019-10-28 17:00:00;0.0040
143776;35;2019-10-28 18:00:00;0.2055
143782;222;2019-10-28 18:00:00;0.2225
143787;2;2019-10-28 18:00:00;0.0074
143791;41;2019-10-28 18:00:00;0.0020
143795;35;2019-10-28 19:00:00;0.1680
143801;222;2019-10-28 19:00:00;0.2080
143806;2;2019-10-28 19:00:00;0.0008
143810;41;2019-10-28 19:00:00;0.0045
143814;35;2019-10-28 20:00:00;0.3290
143820;222;2019-10-28 20:00:00;0.2285
143825;2;2019-10-28 20:00:00;0.0000
143829;41;2019-10-28 20:00:00;0.0000
143833;35;2019-10-28 21:00:00;0.3190
143839;222;2019-10-28 21:00:00;0.3875
143844;2;2019-10-28 21:00:00;0.0010
143848;41;2019-10-28 21:00:00;0.0040
143852;35;2019-10-28 22:00:00;0.2875
143858;222;2019-10-28 22:00:00;0.2875
143863;2;2019-10-28 22:00:00;0.0002
143867;41;2019-10-28 22:00:00;0.0040
143871;35;2019-10-28 23:00:00;0.1265
143877;222;2019-10-28 23:00:00;0.2050
143882;2;2019-10-28 23:00:00;0.0000
143886;41;2019-10-28 23:00:00;0.0000
143890;35;2019-10-29 00:00:00;0.2090
143896;222;2019-10-29 00:00:00;0.2970
143901;2;2019-10-29 00:00:00;0.0000
143905;41;2019-10-29 00:00:00;0.0000
143909;35;2019-10-29 01:00:00;0.2540
143915;222;2019-10-29 01:00:00;0.1995
143920;2;2019-10-29 01:00:00;0.0000
143924;41;2019-10-29 01:00:00;0.0000
143928;35;2019-10-29 02:00:00;0.1730
143934;222;2019-10-29 02:00:00;0.3610
143939;2;2019-10-29 02:00:00;0.0008
143943;41;2019-10-29 02:00:00;0.0040
143947;35;2019-10-29 03:00:00;0.2675
143953;222;2019-10-29 03:00:00;0.2100
143958;2;2019-10-29 03:00:00;0.0000
143962;41;2019-10-29 03:00:00;0.0000
143966;35;2019-10-29 04:00:00;0.1465
143972;222;2019-10-29 04:00:00;0.2495
143977;2;2019-10-29 04:00:00;0.0000
143981;41;2019-10-29 04:00:00;0.0000
143985;35;2019-10-29 05:00:00;0.1170
143991;222;2019-10-29 05:00:00;0.1405
143996;2;2019-10-29 05:00:00;0.0000
144000;41;2019-10-29 05:00:00;0.0000
144004;35;2019-10-29 06:00:00;0.1990
144010;222;2019-10-29 06:00:00;0.2685
144015;2;2019-10-29 06:00:00;0.0022
144019;41;2019-10-29 06:00:00;0.0225
144023;35;2019-10-29 07:00:00;0.2245
144029;222;2019-10-29 07:00:00;0.2065
144034;2;2019-10-29 07:00:00;0.0008
144038;41;2019-10-29 07:00:00;0.0065
144042;35;2019-10-29 08:00:00;0.1765
144048;222;2019-10-29 08:00:00;0.3075
144053;2;2019-10-29 08:00:00;0.0018
144057;41;2019-10-29 08:00:00;0.0020
144061;35;2019-10-29 09:00:00;0.3045
144067;222;2019-10-29 09:00:00;0.3335
144072;2;2019-10-29 09:00:00;0.0040
144076;41;2019-10-29 09:00:00;0.0000
144080;35;2019-10-29 10:00:00;0.3040
144086;222;2019-10-29 10:00:00;0.1645
144091;2;2019-10-29 10:00:00;0.0010
144095;41;2019-10-29 10:00:00;0.0095
144099;35;2019-10-29 11:00:00;0.2985
144105;222;2019-10-29 11:00:00;0.2525
144110;2;2019-10-29 11:00:00;0.0010
144114;41;2019-10-29 11:00:00;0.0110
144118;35;2019-10-29 12:00:00;0.1790
144124;222;2019-10-29 12:00:00;0.2975
